repo_index,generation_time_sec,input_depth,input_max_branch,input_min_branch,input_tree_type,input_num_roa,input_seed,depth,num_ca,max_branch,leaf_count,num_roa,num_mft,num_crl,num_cert
197,7.858,83,2,2,random,1,328,16,41,2,8,41,41,41,61
198,0.318,80,1,1,random,3,330,0,1,0,1,3,1,1,2
199,2.967,19,1,1,sparse,2,335,18,19,1,1,38,19,19,20
200,0.29,1,1,1,sparse,2,336,0,1,0,1,2,1,1,2
201,1.025,15,2,2,random,2,338,4,5,1,1,10,5,5,6
202,3.174,19,1,1,full,3,339,18,19,1,1,57,19,19,20
203,7.122,52,1,1,sparse,2,340,51,52,1,1,104,52,52,53
204,1.942,16,1,1,full,1,342,15,16,1,1,16,16,16,17
205,0.434,25,2,1,random,3,343,1,2,1,1,6,2,2,3
206,16.157,49,2,1,random,3,344,21,77,2,18,231,77,77,114
207,9.865,72,1,1,sparse,2,346,71,72,1,1,144,72,72,73
208,1.693,45,2,2,random,1,347,6,10,2,3,10,10,10,15
209,5.157,41,1,1,full,2,348,40,41,1,1,82,41,41,42
210,6.492,47,1,1,sparse,2,350,46,47,1,1,94,47,47,48
211,5.079,37,1,1,sparse,2,352,36,37,1,1,74,37,37,38
212,1.818,13,1,1,sparse,1,353,12,13,1,1,13,13,13,14
213,3.663,28,1,1,sparse,1,354,27,28,1,1,28,28,28,29
214,0.221,21,1,1,random,1,355,0,1,0,1,1,1,1,2
215,1.275,84,1,1,random,2,356,6,7,1,1,14,7,7,8
216,0.446,98,1,1,random,3,358,0,1,0,1,3,1,1,2
217,0.554,79,1,1,random,2,361,3,4,1,1,8,4,4,5
218,12.388,100,1,1,sparse,1,363,99,100,1,1,100,100,100,101
219,0.248,1,1,1,full,1,364,0,1,0,1,1,1,1,2
220,2.739,87,2,1,random,3,365,9,10,1,1,30,10,10,18
221,0.965,5,2,1,random,1,367,3,5,2,2,5,5,5,8
222,8.062,62,1,1,full,1,368,61,62,1,1,62,62,62,63
223,0.799,5,1,1,sparse,1,373,4,5,1,1,5,5,5,6
224,6.502,43,1,1,full,3,374,42,43,1,1,129,43,43,44
225,1.967,87,2,2,random,1,376,4,10,2,3,10,10,10,15
226,3.919,31,1,1,full,1,377,30,31,1,1,31,31,31,32
227,2.107,3,2,2,sparse,2,378,2,7,2,4,14,7,7,15
228,0.759,4,1,1,sparse,3,379,3,4,1,1,12,4,4,5
229,0.357,8,2,1,random,1,382,1,2,1,1,2,2,2,3
230,7.426,57,1,1,full,1,387,56,57,1,1,57,57,57,58
231,9.41,73,1,1,full,1,390,72,73,1,1,73,73,73,74
232,8.178,64,1,1,sparse,1,391,63,64,1,1,64,64,64,65
233,4.247,31,1,1,sparse,1,394,30,31,1,1,31,31,31,32
234,30.516,7,2,2,sparse,1,396,6,127,2,64,127,127,127,255
235,0.539,16,1,1,random,3,397,0,1,0,1,3,1,1,2
236,0.937,5,1,1,sparse,1,399,4,5,1,1,5,5,5,6
237,0.273,64,1,1,random,3,401,0,1,0,1,3,1,1,2
238,0.282,63,1,1,random,2,402,0,1,0,1,2,1,1,2
239,26.144,12,2,1,sparse,1,404,11,140,2,43,140,140,140,206
240,0.995,6,1,1,full,3,405,5,6,1,1,18,6,6,7
241,11.198,85,1,1,sparse,2,407,84,85,1,1,170,85,85,86
242,4.173,28,1,1,full,3,411,27,28,1,1,84,28,28,29
243,4.496,37,1,1,full,1,412,36,37,1,1,37,37,37,38
244,0.472,100,2,1,random,1,415,1,2,1,1,2,2,2,4
245,4.705,33,1,1,sparse,2,416,32,33,1,1,66,33,33,34
246,10.685,77,1,1,sparse,2,417,76,77,1,1,154,77,77,78
247,0.733,42,2,1,random,1,418,1,3,2,2,3,3,3,5
248,0.31,80,1,1,random,2,419,0,1,0,1,2,1,1,2
249,0.779,4,2,2,random,1,420,3,5,2,2,5,5,5,7
250,2.339,50,2,1,random,3,422,5,9,2,3,27,9,9,14
251,6.175,42,1,1,full,2,423,41,42,1,1,84,42,42,43
252,0.267,54,1,1,random,1,425,0,1,0,1,1,1,1,2
253,4.735,33,1,1,full,3,428,32,33,1,1,99,33,33,34
254,0.354,77,1,1,random,1,429,0,1,0,1,1,1,1,2
255,4.247,35,1,1,full,1,430,34,35,1,1,35,35,35,36
256,5.152,38,1,1,full,3,431,37,38,1,1,114,38,38,39
257,0.964,75,2,1,random,2,432,3,4,1,1,8,4,4,7
258,0.431,47,1,1,random,3,434,0,1,0,1,3,1,1,2
259,4.012,27,1,1,sparse,3,438,26,27,1,1,81,27,27,28
260,36.969,52,2,2,random,2,439,51,189,2,46,378,189,189,281
261,0.296,16,1,1,random,1,440,0,1,0,1,1,1,1,2
262,4.484,23,2,1,random,1,441,12,26,2,5,26,26,26,40
263,2.255,47,2,2,random,2,442,7,13,2,3,26,13,13,18
264,14.553,97,1,1,sparse,3,443,96,97,1,1,291,97,97,98
265,23.454,40,2,1,random,2,444,39,119,2,27,238,119,119,181
266,7.858,62,1,1,full,2,446,61,62,1,1,124,62,62,63
267,0.304,53,1,1,random,3,447,0,1,0,1,3,1,1,2
268,0.187,36,1,1,random,1,448,0,1,0,1,1,1,1,2
269,3.334,25,1,1,sparse,2,449,24,25,1,1,50,25,25,26
270,0.688,13,2,1,random,1,450,3,4,1,1,4,4,4,6
271,0.863,6,1,1,sparse,2,451,5,6,1,1,12,6,6,7
272,22.059,44,2,2,random,1,452,32,119,2,26,119,119,119,172
273,13.771,93,1,1,sparse,3,455,92,93,1,1,279,93,93,94
274,2.81,96,2,2,random,2,456,9,14,2,3,28,14,14,21
275,13.256,97,1,1,sparse,2,457,96,97,1,1,194,97,97,98
276,10.506,84,1,1,sparse,1,459,83,84,1,1,84,84,84,85
277,10.499,39,2,1,random,3,460,15,47,2,12,141,47,47,70
278,9.529,76,1,1,sparse,1,462,75,76,1,1,76,76,76,77
279,4.472,35,1,1,full,2,464,34,35,1,1,70,35,35,36
280,3.448,25,1,1,sparse,1,465,24,25,1,1,25,25,25,26
281,0.804,7,1,1,full,1,466,6,7,1,1,7,7,7,8
282,2.743,34,2,2,random,3,469,7,12,2,3,36,12,12,20
283,18.482,6,2,1,full,3,470,5,63,2,32,189,63,63,127
284,11.605,87,1,1,sparse,2,471,86,87,1,1,174,87,87,88
285,2.775,20,1,1,full,3,472,19,20,1,1,60,20,20,21
286,1.345,9,1,1,full,2,474,8,9,1,1,18,9,9,10
287,1.559,9,1,1,sparse,2,475,8,9,1,1,18,9,9,10
288,3.231,79,2,1,random,3,477,10,14,2,3,42,14,14,23
289,5.391,42,1,1,sparse,1,478,41,42,1,1,42,42,42,43
290,6.845,54,1,1,full,1,479,53,54,1,1,54,54,54,55
291,0.518,74,1,1,random,1,484,2,3,1,1,3,3,3,4
292,0.216,18,1,1,random,2,485,0,1,0,1,2,1,1,2
293,0.364,23,1,1,random,1,486,0,1,0,1,1,1,1,2
294,11.042,15,2,2,random,3,488,14,55,2,12,165,55,55,77
295,0.44,79,1,1,random,1,492,2,3,1,1,3,3,3,4
296,35.951,33,2,2,random,3,493,32,164,2,41,492,164,164,252
297,11.455,81,1,1,full,3,494,80,81,1,1,243,81,81,82
298,10.971,88,1,1,sparse,1,495,87,88,1,1,88,88,88,89
299,5.338,34,1,1,full,2,497,33,34,1,1,68,34,34,35
300,0.295,15,1,1,random,3,499,0,1,0,1,3,1,1,2
301,3.205,22,1,1,sparse,1,503,21,22,1,1,22,22,22,23
302,15.89,20,2,2,random,2,505,19,80,2,18,160,80,80,119
303,2.943,97,2,2,random,3,506,9,14,2,3,42,14,14,21
304,7.571,62,1,1,sparse,1,507,61,62,1,1,62,62,62,63
305,0.622,88,2,2,random,1,510,2,3,1,1,3,3,3,5
306,0.458,3,2,1,random,2,512,1,2,1,1,4,2,2,3
307,0.467,3,1,1,sparse,1,513,2,3,1,1,3,3,3,4
308,6.557,46,1,1,full,2,514,45,46,1,1,92,46,46,47
309,12.855,94,1,1,full,2,516,93,94,1,1,188,94,94,95
310,2.149,56,2,1,random,1,517,5,9,2,3,9,9,9,15
311,0.525,78,2,1,random,1,519,1,2,1,1,2,2,2,4
312,0.288,2,1,1,random,1,520,0,1,0,1,1,1,1,2
313,0.282,13,1,1,random,2,521,0,1,0,1,2,1,1,2
314,1.44,10,1,1,sparse,1,522,9,10,1,1,10,10,10,11
315,0.327,29,1,1,random,2,524,0,1,0,1,2,1,1,2
316,10.553,70,1,1,full,3,525,69,70,1,1,210,70,70,71
317,2.805,20,1,1,full,2,526,19,20,1,1,40,20,20,21
318,5.319,56,2,1,random,1,527,12,28,2,6,28,28,28,42
319,2.061,8,2,1,random,2,528,7,9,2,2,18,9,9,15
320,12.284,84,1,1,sparse,3,529,83,84,1,1,252,84,84,85
321,6.058,43,1,1,sparse,2,530,42,43,1,1,86,43,43,44
322,13.019,94,1,1,sparse,2,531,93,94,1,1,188,94,94,95
323,0.258,27,1,1,random,2,532,0,1,0,1,2,1,1,2
324,0.433,49,1,1,random,2,533,0,1,0,1,2,1,1,2
325,6.792,55,1,1,sparse,1,534,54,55,1,1,55,55,55,56
326,12.55,96,1,1,sparse,2,536,95,96,1,1,192,96,96,97
327,0.751,35,2,1,random,1,538,1,3,2,2,3,3,3,5
328,5.444,38,1,1,full,3,539,37,38,1,1,114,38,38,39
329,7.158,79,2,1,random,2,540,15,35,2,9,70,35,35,53
330,0.352,46,1,1,random,1,541,0,1,0,1,1,1,1,2
331,0.248,62,1,1,random,1,542,0,1,0,1,1,1,1,2
332,0.334,83,1,1,random,3,543,0,1,0,1,3,1,1,2
333,4.89,86,2,1,random,3,544,10,22,2,5,66,22,22,33
334,0.337,28,1,1,random,1,545,0,1,0,1,1,1,1,2
335,0.326,2,2,2,random,1,546,1,2,1,1,2,2,2,3
336,0.193,6,1,1,random,2,547,0,1,0,1,2,1,1,2
337,0.763,5,1,1,full,2,548,4,5,1,1,10,5,5,6
338,11.72,83,1,1,full,3,549,82,83,1,1,249,83,83,84
339,8.262,66,1,1,full,1,551,65,66,1,1,66,66,66,67
340,0.508,3,1,1,sparse,1,552,2,3,1,1,3,3,3,4
341,7.823,61,1,1,full,2,553,60,61,1,1,122,61,61,62
342,0.711,66,2,1,random,1,554,1,2,1,1,2,2,2,4
343,0.313,4,1,1,random,3,557,0,1,0,1,3,1,1,2
344,0.621,2,2,2,random,3,559,1,2,1,1,6,2,2,4
345,13.756,98,1,1,sparse,2,560,97,98,1,1,196,98,98,99
346,10.047,76,1,1,sparse,2,561,75,76,1,1,152,76,76,77
347,5.203,38,1,1,full,2,564,37,38,1,1,76,38,38,39
348,6.084,82,2,2,random,3,565,16,29,2,6,87,29,29,42
349,0.995,63,2,1,random,1,566,2,5,2,3,5,5,5,8
350,2.031,14,1,1,sparse,2,568,13,14,1,1,28,14,14,15
351,10.822,80,1,1,full,2,569,79,80,1,1,160,80,80,81
352,0.276,10,1,1,random,1,570,0,1,0,1,1,1,1,2
353,2.116,28,2,2,random,3,572,8,9,1,1,27,9,9,13
354,6.023,40,1,1,full,2,574,39,40,1,1,80,40,40,41
355,5.48,40,1,1,full,2,575,39,40,1,1,80,40,40,41
356,2.411,51,2,1,random,2,577,5,12,2,3,24,12,12,18
357,0.292,92,1,1,random,2,581,0,1,0,1,2,1,1,2
358,0.308,27,1,1,random,1,582,0,1,0,1,1,1,1,2
359,8.281,69,1,1,sparse,1,583,68,69,1,1,69,69,69,70
360,0.291,8,1,1,random,3,585,0,1,0,1,3,1,1,2
361,4.296,16,2,1,random,3,589,13,18,2,3,54,18,18,28
362,0.341,4,1,1,random,2,590,0,1,0,1,2,1,1,2
363,0.71,71,2,1,random,1,591,2,3,1,1,3,3,3,6
364,0.976,17,2,1,random,1,594,4,5,1,1,5,5,5,8
365,7.091,52,1,1,full,1,596,51,52,1,1,52,52,52,53
366,0.298,13,1,1,random,1,597,0,1,0,1,1,1,1,2
367,4.341,13,2,1,random,2,598,12,23,2,5,46,23,23,34
368,12.979,91,1,1,full,3,599,90,91,1,1,273,91,91,92
369,0.311,25,1,1,random,3,601,0,1,0,1,3,1,1,2
370,7.532,52,1,1,sparse,3,602,51,52,1,1,156,52,52,53
371,0.313,9,1,1,random,3,604,0,1,0,1,3,1,1,2
372,12.345,95,1,1,sparse,2,606,94,95,1,1,190,95,95,96
373,12.292,90,1,1,full,2,607,89,90,1,1,180,90,90,91
374,2.984,17,1,1,sparse,3,608,16,17,1,1,51,17,17,18
375,1.557,57,2,2,random,2,610,5,9,2,2,18,9,9,13
376,3.947,29,1,1,full,2,612,28,29,1,1,58,29,29,30
377,4.706,36,1,1,sparse,2,613,35,36,1,1,72,36,36,37
378,4.624,33,1,1,full,3,614,32,33,1,1,99,33,33,34
379,1.454,4,2,1,random,3,616,3,6,2,2,18,6,6,10
380,2.301,89,2,2,random,2,617,6,11,2,3,22,11,11,16
381,8.753,59,1,1,full,2,618,58,59,1,1,118,59,59,60
382,0.362,66,1,1,random,3,619,0,1,0,1,3,1,1,2
383,29.264,41,2,2,random,3,621,38,146,2,33,438,146,146,213
384,5.134,38,1,1,sparse,2,622,37,38,1,1,76,38,38,39
385,16.506,6,2,1,full,2,623,5,63,2,32,126,63,63,127
386,3.675,25,1,1,full,2,624,24,25,1,1,50,25,25,26
387,20.478,53,2,1,random,2,625,43,100,2,23,200,100,100,151
388,7.055,47,1,1,full,3,626,46,47,1,1,141,47,47,48
389,3.933,33,1,1,full,1,627,32,33,1,1,33,33,33,34
390,0.252,51,1,1,random,1,628,0,1,0,1,1,1,1,2
391,31.682,7,2,2,sparse,1,629,6,127,2,64,127,127,127,255
392,7.58,59,1,1,sparse,2,630,58,59,1,1,118,59,59,60
393,6.99,47,1,1,full,2,632,46,47,1,1,94,47,47,48
394,0.449,6,2,1,random,1,633,1,2,1,1,2,2,2,3
395,2.459,17,1,1,sparse,2,634,16,17,1,1,34,17,17,18
396,3.776,45,2,2,random,2,635,7,17,2,5,34,17,17,26
397,3.501,26,1,1,sparse,3,636,25,26,1,1,78,26,26,27
398,7.707,63,1,1,full,1,637,62,63,1,1,63,63,63,64
