Round,Timestamp,Depth,CA_Count,ROA_Count,BB_Count,Line_Cov_Percent
41,2026-02-04T19:57:33.408735,1,10,100,27096,N/A
45,2026-02-04T19:57:39.698826,1,10,100,27153,N/A
42,2026-02-04T19:57:45.978140,1,10,100,27078,N/A
48,2026-02-04T19:57:52.355012,1,10,100,27015,N/A
43,2026-02-04T19:57:58.730092,1,10,100,27182,N/A
50,2026-02-04T19:58:05.018271,1,10,100,26972,N/A
55,2026-02-04T19:58:11.607214,1,10,100,27220,N/A
47,2026-02-04T19:58:18.034135,1,10,100,27187,N/A
52,2026-02-04T19:58:24.380637,1,10,100,27014,N/A
49,2026-02-04T19:58:30.634805,1,10,100,27100,N/A
51,2026-02-04T19:58:36.876673,1,10,100,26982,N/A
54,2026-02-04T19:58:43.294358,1,10,100,27123,N/A
53,2026-02-04T19:58:49.527694,1,10,100,27120,N/A
46,2026-02-04T19:58:55.882320,1,10,100,27059,N/A
58,2026-02-04T19:59:02.180084,1,10,100,27074,N/A
59,2026-02-04T19:59:08.559262,1,10,100,26982,N/A
56,2026-02-04T19:59:14.886031,1,10,100,27108,N/A
57,2026-02-04T19:59:21.205150,1,10,100,27039,N/A
60,2026-02-04T19:59:27.529794,1,10,100,27020,N/A
61,2026-02-04T19:59:33.799765,1,10,100,27158,N/A
63,2026-02-04T19:59:40.085570,1,10,100,27036,N/A
62,2026-02-04T19:59:46.482894,1,10,100,26992,N/A
64,2026-02-04T19:59:52.787264,1,10,100,27191,N/A
65,2026-02-04T19:59:59.058080,1,10,100,27071,N/A
66,2026-02-04T20:00:05.407549,1,10,100,27031,N/A
67,2026-02-04T20:00:11.734099,1,10,100,27144,N/A
68,2026-02-04T20:00:18.058105,1,10,100,27091,N/A
69,2026-02-04T20:00:24.381802,1,10,100,27009,N/A
70,2026-02-04T20:00:30.771619,1,10,100,26993,N/A
71,2026-02-04T20:00:37.006252,1,10,100,27087,N/A
72,2026-02-04T20:00:43.308393,1,10,100,27119,N/A
73,2026-02-04T20:00:49.629364,1,10,100,27060,N/A
74,2026-02-04T20:00:55.962720,1,10,100,27106,N/A
75,2026-02-04T20:01:02.397374,1,10,100,27012,N/A
76,2026-02-04T20:01:08.753590,1,10,100,26981,N/A
77,2026-02-04T20:01:15.153704,1,10,100,27054,N/A
78,2026-02-04T20:01:21.440200,1,10,100,27137,N/A
79,2026-02-04T20:01:27.708071,1,10,100,27064,N/A
80,2026-02-04T20:01:33.959206,1,10,100,27199,N/A
81,2026-02-04T20:01:40.381339,1,10,100,27112,N/A
82,2026-02-04T20:01:46.754322,1,10,100,27005,N/A
83,2026-02-04T20:01:53.110739,1,10,100,27109,N/A
84,2026-02-04T20:01:59.387613,1,10,100,27058,N/A
85,2026-02-04T20:02:05.612743,1,10,100,27041,N/A
86,2026-02-04T20:02:11.898778,1,10,100,27040,N/A
87,2026-02-04T20:02:18.086259,1,10,100,27006,N/A
88,2026-02-04T20:02:24.575393,1,10,100,27110,N/A
89,2026-02-04T20:02:30.912147,1,10,100,26956,N/A
90,2026-02-04T20:02:37.207502,1,10,100,27075,N/A
91,2026-02-04T20:02:43.553305,1,10,100,26959,N/A
92,2026-02-04T20:02:49.852539,1,10,100,27116,N/A
93,2026-02-04T20:02:56.193476,1,10,100,27093,N/A
94,2026-02-04T20:03:02.530159,1,10,100,27096,N/A
95,2026-02-04T20:03:08.872915,1,10,100,27216,N/A
96,2026-02-04T20:03:15.213961,1,10,100,27041,N/A
97,2026-02-04T20:03:21.613452,1,10,100,27232,N/A
98,2026-02-04T20:03:27.946180,1,10,100,27053,N/A
99,2026-02-04T20:03:34.278141,1,10,100,27024,N/A
100,2026-02-04T20:03:40.634511,1,10,100,27033,N/A
101,2026-02-04T20:03:47.039921,1,10,100,27088,N/A
