Round,Timestamp,Depth,CA_Count,ROA_Count,BB_Count,Line_Cov_Percent
289,2026-02-04T18:22:43.736158,74,47,100,41482,N/A
290,2026-02-04T18:22:50.763615,11,46,100,41299,N/A
291,2026-02-04T18:22:57.953564,100,61,100,41964,N/A
292,2026-02-04T18:23:05.354551,70,51,100,41805,N/A
293,2026-02-04T18:23:12.437600,48,86,100,42109,N/A
294,2026-02-04T18:23:20.135752,40,58,100,41883,N/A
295,2026-02-04T18:23:27.510737,80,70,100,42033,N/A
296,2026-02-04T18:23:34.966571,63,55,100,41888,N/A
297,2026-02-04T18:23:42.292335,60,40,100,41390,N/A
298,2026-02-04T18:23:49.276537,79,83,100,42132,N/A
299,2026-02-04T18:23:56.967577,20,69,100,41954,N/A
300,2026-02-04T18:24:04.378576,95,21,100,41104,N/A
301,2026-02-04T18:24:11.149299,65,35,100,41360,N/A
302,2026-02-04T18:24:17.997760,12,38,100,41284,N/A
303,2026-02-04T18:24:25.212577,27,19,100,41071,N/A
304,2026-02-04T18:24:32.018901,81,23,100,41131,N/A
305,2026-02-04T18:24:38.661861,81,100,100,42138,N/A
306,2026-02-04T18:24:46.468555,15,98,100,41979,N/A
307,2026-02-04T18:24:54.497609,33,62,100,41962,N/A
308,2026-02-04T18:25:01.769605,32,12,100,40898,N/A
309,2026-02-04T18:25:08.415650,62,50,100,41758,N/A
311,2026-02-04T18:25:15.505713,17,24,100,41106,N/A
310,2026-02-04T18:25:22.331461,69,83,100,42096,N/A
312,2026-02-04T18:25:29.770861,94,38,100,41420,N/A
313,2026-02-04T18:25:36.797258,13,45,100,41289,N/A
314,2026-02-04T18:25:44.158967,61,30,100,41322,N/A
315,2026-02-04T18:25:51.023045,81,18,100,41031,N/A
316,2026-02-04T18:25:57.816626,27,36,100,41348,N/A
317,2026-02-04T18:26:04.687581,32,71,100,42072,N/A
318,2026-02-04T18:26:12.209196,29,74,100,42050,N/A
319,2026-02-04T18:26:19.709561,99,55,100,41889,N/A
320,2026-02-04T18:26:26.921568,86,93,100,42146,N/A
321,2026-02-04T18:26:34.657569,69,73,100,42062,N/A
322,2026-02-04T18:26:42.236183,53,71,100,42050,N/A
323,2026-02-04T18:26:49.670565,79,90,100,42124,N/A
324,2026-02-04T18:26:57.251519,9,73,100,41883,N/A
325,2026-02-04T18:27:04.831160,34,87,100,42105,N/A
326,2026-02-04T18:27:12.576745,52,31,100,41313,N/A
327,2026-02-04T18:27:19.581059,31,11,100,40855,N/A
328,2026-02-04T18:27:26.358532,100,16,100,41050,N/A
329,2026-02-04T18:27:33.067115,55,54,100,41849,N/A
330,2026-02-04T18:27:40.304566,14,18,100,41029,N/A
331,2026-02-04T18:27:47.019677,14,33,100,41249,N/A
333,2026-02-04T18:27:54.083663,31,2,100,40735,N/A
332,2026-02-04T18:28:00.333518,29,96,100,42109,N/A
334,2026-02-04T18:28:08.107789,71,17,100,41060,N/A
335,2026-02-04T18:28:14.992778,9,29,100,41185,N/A
336,2026-02-04T18:28:21.938015,46,36,100,41404,N/A
337,2026-02-04T18:28:28.857636,97,18,100,41064,N/A
338,2026-02-04T18:28:35.655677,77,94,100,42129,N/A
339,2026-02-04T18:28:43.432544,25,40,100,41368,N/A
340,2026-02-04T18:28:50.634122,12,14,100,40910,N/A
341,2026-02-04T18:28:57.444821,16,6,100,40800,N/A
342,2026-02-04T18:29:03.928776,42,7,100,40862,N/A
343,2026-02-04T18:29:10.581485,83,9,100,40838,N/A
344,2026-02-04T18:29:17.224801,47,34,100,41391,N/A
345,2026-02-04T18:29:24.110197,29,2,100,40747,N/A
346,2026-02-04T18:29:30.336399,40,71,100,42031,N/A
347,2026-02-04T18:29:37.599543,42,69,100,42034,N/A
348,2026-02-04T18:29:44.974553,33,94,100,42088,N/A
349,2026-02-04T18:29:52.945559,76,71,100,42068,N/A
350,2026-02-04T18:30:00.360132,83,89,100,42111,N/A
352,2026-02-04T18:30:08.067596,92,6,100,40790,N/A
351,2026-02-04T18:30:14.665711,90,91,100,42126,N/A
353,2026-02-04T18:30:22.498799,11,76,100,41938,N/A
354,2026-02-04T18:30:30.270822,10,95,100,41927,N/A
355,2026-02-04T18:30:38.121211,54,53,100,41904,N/A
356,2026-02-04T18:30:45.220982,13,37,100,41258,N/A
357,2026-02-04T18:30:52.217562,21,8,100,40841,N/A
358,2026-02-04T18:30:58.813561,45,72,100,42029,N/A
359,2026-02-04T18:31:06.300556,17,63,100,41930,N/A
360,2026-02-04T18:31:13.670965,46,26,100,41237,N/A
361,2026-02-04T18:31:20.549993,61,36,100,41356,N/A
362,2026-02-04T18:31:27.555209,76,57,100,41935,N/A
363,2026-02-04T18:31:34.720743,81,61,100,41976,N/A
365,2026-02-04T18:31:42.109615,48,9,100,40855,N/A
364,2026-02-04T18:31:48.841725,49,66,100,42036,N/A
366,2026-02-04T18:31:56.186951,33,18,100,41045,N/A
367,2026-02-04T18:32:02.977684,85,41,100,41440,N/A
369,2026-02-04T18:32:09.972575,53,21,100,41079,N/A
368,2026-02-04T18:32:16.903586,100,97,100,42134,N/A
371,2026-02-04T18:32:24.783640,24,12,100,40928,N/A
370,2026-02-04T18:32:31.663861,91,75,100,42078,N/A
372,2026-02-04T18:32:39.116588,89,47,100,41487,N/A
373,2026-02-04T18:32:46.229634,83,62,100,41932,N/A
374,2026-02-04T18:32:53.581742,11,79,100,41929,N/A
375,2026-02-04T18:33:01.366736,54,46,100,41466,N/A
376,2026-02-04T18:33:08.346511,92,1,100,40745,N/A
377,2026-02-04T18:33:14.565520,93,75,100,42110,N/A
378,2026-02-04T18:33:22.002287,24,96,100,42031,N/A
380,2026-02-04T18:33:29.818571,35,38,100,41433,N/A
379,2026-02-04T18:33:36.660744,23,96,100,42049,N/A
381,2026-02-04T18:33:44.281463,1,94,100,41847,N/A
382,2026-02-04T18:33:51.272298,31,70,100,42040,N/A
383,2026-02-04T18:33:58.673615,61,54,100,41892,N/A
384,2026-02-04T18:34:05.852564,36,20,100,41082,N/A
385,2026-02-04T18:34:12.590580,75,32,100,41340,N/A
386,2026-02-04T18:34:19.526759,16,8,100,40831,N/A
387,2026-02-04T18:34:26.131571,48,47,100,41474,N/A
388,2026-02-04T18:34:33.085641,4,5,100,40789,N/A
389,2026-02-04T18:34:39.444056,22,46,100,41417,N/A
390,2026-02-04T18:34:46.747554,91,9,100,40823,N/A
391,2026-02-04T18:34:53.514693,38,95,100,42075,N/A
392,2026-02-04T18:35:01.223259,9,85,100,41985,N/A
393,2026-02-04T18:35:08.915573,24,43,100,41441,N/A
394,2026-02-04T18:35:16.078199,12,76,100,41906,N/A
395,2026-02-04T18:35:23.755572,83,64,100,42034,N/A
396,2026-02-04T18:35:31.085817,53,28,100,41259,N/A
397,2026-02-04T18:35:37.960798,67,79,100,42142,N/A
398,2026-02-04T18:35:45.355566,23,65,100,41964,N/A
