Round,Timestamp,Depth,CA_Count,ROA_Count,BB_Count,Line_Cov_Percent
100,2026-02-04T20:03:39.100142,1,10,100,40815,N/A
101,2026-02-04T20:03:45.464562,1,10,100,40814,N/A
102,2026-02-04T20:03:51.834977,1,10,100,40787,N/A
103,2026-02-04T20:03:58.188402,1,10,100,40781,N/A
104,2026-02-04T20:04:04.581056,1,10,100,40798,N/A
105,2026-02-04T20:04:10.925990,1,10,100,40805,N/A
106,2026-02-04T20:04:17.296316,1,10,100,40789,N/A
107,2026-02-04T20:04:23.508535,1,10,100,40803,N/A
108,2026-02-04T20:04:29.776277,1,10,100,40782,N/A
109,2026-02-04T20:04:36.097197,1,10,100,40805,N/A
110,2026-02-04T20:04:42.366401,1,10,100,40767,N/A
111,2026-02-04T20:04:48.579635,1,10,100,40787,N/A
112,2026-02-04T20:04:54.938014,1,10,100,40766,N/A
113,2026-02-04T20:05:01.262705,1,10,100,40780,N/A
114,2026-02-04T20:05:07.570584,1,10,100,40807,N/A
115,2026-02-04T20:05:13.875469,1,10,100,40794,N/A
116,2026-02-04T20:05:20.106063,1,10,100,40804,N/A
117,2026-02-04T20:05:26.444535,1,10,100,40844,N/A
118,2026-02-04T20:05:32.702862,1,10,100,40788,N/A
119,2026-02-04T20:05:38.956035,1,10,100,40797,N/A
120,2026-02-04T20:05:45.295963,1,10,100,40768,N/A
121,2026-02-04T20:05:51.499077,1,10,100,40777,N/A
122,2026-02-04T20:05:57.935363,1,10,100,40791,N/A
123,2026-02-04T20:06:04.442903,1,10,100,40780,N/A
124,2026-02-04T20:06:10.784112,1,10,100,40787,N/A
125,2026-02-04T20:06:17.155665,1,10,100,40795,N/A
126,2026-02-04T20:06:23.498577,1,10,100,40767,N/A
127,2026-02-04T20:06:29.852284,1,10,100,40783,N/A
128,2026-02-04T20:06:36.228483,1,10,100,40766,N/A
129,2026-02-04T20:06:42.527758,1,10,100,40793,N/A
130,2026-02-04T20:06:48.993069,1,10,100,40779,N/A
131,2026-02-04T20:06:55.389081,1,10,100,40824,N/A
132,2026-02-04T20:07:01.643564,1,10,100,40802,N/A
133,2026-02-04T20:07:07.807492,1,10,100,40764,N/A
134,2026-02-04T20:07:14.216360,1,10,100,40791,N/A
135,2026-02-04T20:07:20.583569,1,10,100,40812,N/A
136,2026-02-04T20:07:26.882563,1,10,100,40795,N/A
137,2026-02-04T20:07:33.188749,1,10,100,40772,N/A
138,2026-02-04T20:07:39.522928,1,10,100,40794,N/A
139,2026-02-04T20:07:45.850629,1,10,100,40805,N/A
140,2026-02-04T20:07:52.179531,1,10,100,40779,N/A
141,2026-02-04T20:07:58.375553,1,10,100,40798,N/A
142,2026-02-04T20:08:04.696896,1,10,100,40829,N/A
143,2026-02-04T20:08:11.054676,1,10,100,40777,N/A
144,2026-02-04T20:08:17.310573,1,10,100,40846,N/A
145,2026-02-04T20:08:23.555562,1,10,100,40769,N/A
146,2026-02-04T20:08:29.785496,1,10,100,40764,N/A
147,2026-02-04T20:08:36.212721,1,10,100,40790,N/A
148,2026-02-04T20:08:42.423162,1,10,100,40805,N/A
149,2026-02-04T20:08:48.769253,1,10,100,40784,N/A
150,2026-02-04T20:08:55.125598,1,10,100,40803,N/A
151,2026-02-04T20:09:01.397555,1,10,100,40813,N/A
152,2026-02-04T20:09:07.678262,1,10,100,40747,N/A
153,2026-02-04T20:09:13.907375,1,10,100,40773,N/A
154,2026-02-04T20:09:20.165251,1,10,100,40794,N/A
155,2026-02-04T20:09:26.477549,1,10,100,40779,N/A
156,2026-02-04T20:09:32.836680,1,10,100,40784,N/A
157,2026-02-04T20:09:39.119982,1,10,100,40814,N/A
158,2026-02-04T20:09:45.315682,1,10,100,40804,N/A
159,2026-02-04T20:09:51.527292,1,10,100,40812,N/A
160,2026-02-04T20:09:57.773298,1,10,100,40794,N/A
161,2026-02-04T20:10:04.062016,1,10,100,40818,N/A
162,2026-02-04T20:10:10.446709,1,10,100,40819,N/A
163,2026-02-04T20:10:16.744581,1,10,100,40796,N/A
164,2026-02-04T20:10:23.152551,1,10,100,40788,N/A
165,2026-02-04T20:10:29.435555,1,10,100,40797,N/A
166,2026-02-04T20:10:35.722750,1,10,100,40766,N/A
167,2026-02-04T20:10:42.007725,1,10,100,40761,N/A
168,2026-02-04T20:10:48.260495,1,10,100,40857,N/A
169,2026-02-04T20:10:54.763465,1,10,100,40795,N/A
170,2026-02-04T20:11:01.184525,1,10,100,40802,N/A
171,2026-02-04T20:11:07.569327,1,10,100,40793,N/A
172,2026-02-04T20:11:13.924565,1,10,100,40772,N/A
173,2026-02-04T20:11:20.240628,1,10,100,40751,N/A
174,2026-02-04T20:11:26.550227,1,10,100,40792,N/A
175,2026-02-04T20:11:32.811503,1,10,100,40798,N/A
176,2026-02-04T20:11:39.158460,1,10,100,40791,N/A
177,2026-02-04T20:11:45.405677,1,10,100,40806,N/A
178,2026-02-04T20:11:51.625541,1,10,100,40764,N/A
179,2026-02-04T20:11:57.967712,1,10,100,40778,N/A
180,2026-02-04T20:12:04.275570,1,10,100,40852,N/A
181,2026-02-04T20:12:10.614603,1,10,100,40778,N/A
182,2026-02-04T20:12:17.012790,1,10,100,40782,N/A
183,2026-02-04T20:12:23.384525,1,10,100,40812,N/A
184,2026-02-04T20:12:29.676563,1,10,100,40808,N/A
185,2026-02-04T20:12:36.186578,1,10,100,40811,N/A
186,2026-02-04T20:12:42.460377,1,10,100,40803,N/A
187,2026-02-04T20:12:48.748071,1,10,100,40813,N/A
188,2026-02-04T20:12:55.066786,1,10,100,40777,N/A
189,2026-02-04T20:13:01.375591,1,10,100,40794,N/A
190,2026-02-04T20:13:07.697338,1,10,100,40826,N/A
191,2026-02-04T20:13:14.112800,1,10,100,40807,N/A
192,2026-02-04T20:13:20.366131,1,10,100,40778,N/A
193,2026-02-04T20:13:26.574553,1,10,100,40770,N/A
194,2026-02-04T20:13:32.887303,1,10,100,40837,N/A
195,2026-02-04T20:13:39.218410,1,10,100,40788,N/A
196,2026-02-04T20:13:45.598517,1,10,100,40794,N/A
197,2026-02-04T20:13:51.885542,1,10,100,40758,N/A
198,2026-02-04T20:13:58.095904,1,10,100,40794,N/A
199,2026-02-04T20:14:04.318989,1,10,100,40810,N/A
200,2026-02-04T20:14:10.587027,1,10,100,40761,N/A
201,2026-02-04T20:14:16.915551,1,10,100,40774,N/A
202,2026-02-04T20:14:23.171963,1,10,100,40752,N/A
203,2026-02-04T20:14:29.594087,1,10,100,40819,N/A
204,2026-02-04T20:14:35.841397,1,10,100,40773,N/A
205,2026-02-04T20:14:42.190711,1,10,100,40815,N/A
206,2026-02-04T20:14:48.492922,1,10,100,40805,N/A
207,2026-02-04T20:14:54.793501,1,10,100,40814,N/A
208,2026-02-04T20:15:01.102715,1,10,100,40791,N/A
209,2026-02-04T20:15:07.474558,1,10,100,40797,N/A
210,2026-02-04T20:15:13.855559,1,10,100,40801,N/A
211,2026-02-04T20:15:20.032594,1,10,100,40784,N/A
212,2026-02-04T20:15:26.305406,1,10,100,40843,N/A
213,2026-02-04T20:15:32.511666,1,10,100,40772,N/A
214,2026-02-04T20:15:38.720574,1,10,100,40751,N/A
215,2026-02-04T20:15:44.974899,1,10,100,40788,N/A
216,2026-02-04T20:15:51.226083,1,10,100,40777,N/A
217,2026-02-04T20:15:57.577788,1,10,100,40816,N/A
218,2026-02-04T20:16:03.721832,1,10,100,40775,N/A
219,2026-02-04T20:16:10.023064,1,10,100,40749,N/A
220,2026-02-04T20:16:16.402608,1,10,100,40815,N/A
221,2026-02-04T20:16:22.724557,1,10,100,40799,N/A
222,2026-02-04T20:16:28.990880,1,10,100,40789,N/A
223,2026-02-04T20:16:35.214553,1,10,100,40791,N/A
224,2026-02-04T20:16:41.499372,1,10,100,40786,N/A
225,2026-02-04T20:16:47.693723,1,10,100,40788,N/A
226,2026-02-04T20:16:54.071568,1,10,100,40769,N/A
227,2026-02-04T20:17:00.367558,1,10,100,40774,N/A
228,2026-02-04T20:17:06.650409,1,10,100,40823,N/A
229,2026-02-04T20:17:13.018361,1,10,100,40820,N/A
230,2026-02-04T20:17:19.474621,1,10,100,40839,N/A
231,2026-02-04T20:17:25.800641,1,10,100,40803,N/A
232,2026-02-04T20:17:32.073262,1,10,100,40786,N/A
233,2026-02-04T20:17:38.384271,1,10,100,40785,N/A
234,2026-02-04T20:17:44.616334,1,10,100,40788,N/A
235,2026-02-04T20:17:50.907504,1,10,100,40787,N/A
236,2026-02-04T20:17:57.139376,1,10,100,40815,N/A
237,2026-02-04T20:18:03.407789,1,10,100,40781,N/A
238,2026-02-04T20:18:09.720966,1,10,100,40787,N/A
239,2026-02-04T20:18:16.012670,1,10,100,40782,N/A
240,2026-02-04T20:18:22.478055,1,10,100,40755,N/A
241,2026-02-04T20:18:28.729317,1,10,100,40775,N/A
242,2026-02-04T20:18:35.038519,1,10,100,40764,N/A
243,2026-02-04T20:18:41.381585,1,10,100,40774,N/A
244,2026-02-04T20:18:47.768552,1,10,100,40781,N/A
245,2026-02-04T20:18:54.093921,1,10,100,40806,N/A
246,2026-02-04T20:19:00.374606,1,10,100,40799,N/A
247,2026-02-04T20:19:06.738614,1,10,100,40802,N/A
248,2026-02-04T20:19:13.079692,1,10,100,40761,N/A
249,2026-02-04T20:19:19.331774,1,10,100,40774,N/A
250,2026-02-04T20:19:25.716566,1,10,100,40776,N/A
251,2026-02-04T20:19:32.019974,1,10,100,40813,N/A
252,2026-02-04T20:19:38.249543,1,10,100,40790,N/A
253,2026-02-04T20:19:44.507178,1,10,100,40797,N/A
254,2026-02-04T20:19:50.894663,1,10,100,40792,N/A
255,2026-02-04T20:19:57.233340,1,10,100,40787,N/A
256,2026-02-04T20:20:03.489699,1,10,100,40786,N/A
257,2026-02-04T20:20:09.872559,1,10,100,40799,N/A
258,2026-02-04T20:20:16.064626,1,10,100,40811,N/A
259,2026-02-04T20:20:22.460677,1,10,100,40793,N/A
260,2026-02-04T20:20:28.768287,1,10,100,40836,N/A
261,2026-02-04T20:20:35.115344,1,10,100,40781,N/A
262,2026-02-04T20:20:41.592600,1,10,100,40785,N/A
263,2026-02-04T20:20:47.989275,1,10,100,40785,N/A
264,2026-02-04T20:20:54.324579,1,10,100,40755,N/A
265,2026-02-04T20:21:00.701920,1,10,100,40814,N/A
266,2026-02-04T20:21:07.012736,1,10,100,40840,N/A
267,2026-02-04T20:21:13.396060,1,10,100,40811,N/A
268,2026-02-04T20:21:19.770564,1,10,100,40805,N/A
269,2026-02-04T20:21:26.292771,1,10,100,40790,N/A
270,2026-02-04T20:21:32.659562,1,10,100,40822,N/A
271,2026-02-04T20:21:38.902557,1,10,100,40783,N/A
272,2026-02-04T20:21:45.164373,1,10,100,40821,N/A
273,2026-02-04T20:21:51.476524,1,10,100,40771,N/A
274,2026-02-04T20:21:57.893572,1,10,100,40778,N/A
275,2026-02-04T20:22:04.260365,1,10,100,40812,N/A
276,2026-02-04T20:22:10.378576,1,10,100,40802,N/A
277,2026-02-04T20:22:16.724349,1,10,100,40775,N/A
278,2026-02-04T20:22:22.976800,1,10,100,40771,N/A
279,2026-02-04T20:22:29.193587,1,10,100,40760,N/A
280,2026-02-04T20:22:35.524708,1,10,100,40776,N/A
281,2026-02-04T20:22:41.889953,1,10,100,40762,N/A
282,2026-02-04T20:22:48.185019,1,10,100,40808,N/A
283,2026-02-04T20:22:54.474372,1,10,100,40779,N/A
284,2026-02-04T20:23:00.845930,1,10,100,40830,N/A
285,2026-02-04T20:23:07.146529,1,10,100,40826,N/A
286,2026-02-04T20:23:13.484590,1,10,100,40777,N/A
287,2026-02-04T20:23:19.827326,1,10,100,40793,N/A
288,2026-02-04T20:23:26.127008,1,10,100,40767,N/A
289,2026-02-04T20:23:32.509758,1,10,100,40781,N/A
290,2026-02-04T20:23:38.846379,1,10,100,40791,N/A
291,2026-02-04T20:23:45.137274,1,10,100,40779,N/A
292,2026-02-04T20:23:51.536593,1,10,100,40777,N/A
293,2026-02-04T20:23:57.751529,1,10,100,40764,N/A
294,2026-02-04T20:24:04.058329,1,10,100,40789,N/A
295,2026-02-04T20:24:10.506565,1,10,100,40759,N/A
296,2026-02-04T20:24:16.805697,1,10,100,40799,N/A
297,2026-02-04T20:24:23.051614,1,10,100,40836,N/A
298,2026-02-04T20:24:29.276491,1,10,100,40765,N/A
299,2026-02-04T20:24:35.571700,1,10,100,40838,N/A
300,2026-02-04T20:24:41.891667,1,10,100,40756,N/A
301,2026-02-04T20:24:48.171516,1,10,100,40766,N/A
302,2026-02-04T20:24:54.424759,1,10,100,40785,N/A
303,2026-02-04T20:25:00.796572,1,10,100,40788,N/A
304,2026-02-04T20:25:07.071324,1,10,100,40777,N/A
305,2026-02-04T20:25:13.351607,1,10,100,40789,N/A
306,2026-02-04T20:25:19.614440,1,10,100,40748,N/A
307,2026-02-04T20:25:25.805578,1,10,100,40791,N/A
308,2026-02-04T20:25:32.168375,1,10,100,40766,N/A
309,2026-02-04T20:25:38.538691,1,10,100,40790,N/A
310,2026-02-04T20:25:44.821593,1,10,100,40776,N/A
311,2026-02-04T20:25:51.182553,1,10,100,40801,N/A
312,2026-02-04T20:25:57.533325,1,10,100,40811,N/A
313,2026-02-04T20:26:03.811547,1,10,100,40788,N/A
314,2026-02-04T20:26:10.250098,1,10,100,40805,N/A
315,2026-02-04T20:26:16.560353,1,10,100,40759,N/A
316,2026-02-04T20:26:22.884708,1,10,100,40788,N/A
317,2026-02-04T20:26:29.194392,1,10,100,40810,N/A
318,2026-02-04T20:26:35.500077,1,10,100,40776,N/A
319,2026-02-04T20:26:41.869137,1,10,100,40809,N/A
320,2026-02-04T20:26:48.295509,1,10,100,40783,N/A
321,2026-02-04T20:26:54.662210,1,10,100,40780,N/A
322,2026-02-04T20:27:00.958682,1,10,100,40793,N/A
323,2026-02-04T20:27:07.248566,1,10,100,40809,N/A
324,2026-02-04T20:27:13.627475,1,10,100,40794,N/A
325,2026-02-04T20:27:19.978437,1,10,100,40761,N/A
326,2026-02-04T20:27:26.345255,1,10,100,40790,N/A
327,2026-02-04T20:27:32.592609,1,10,100,40804,N/A
328,2026-02-04T20:27:38.973396,1,10,100,40768,N/A
329,2026-02-04T20:27:45.287248,1,10,100,40779,N/A
330,2026-02-04T20:27:51.764074,1,10,100,40773,N/A
331,2026-02-04T20:27:57.957556,1,10,100,40810,N/A
332,2026-02-04T20:28:04.342836,1,10,100,40770,N/A
333,2026-02-04T20:28:10.660542,1,10,100,40787,N/A
334,2026-02-04T20:28:17.036559,1,10,100,40766,N/A
335,2026-02-04T20:28:23.331553,1,10,100,40835,N/A
336,2026-02-04T20:28:29.519566,1,10,100,40767,N/A
337,2026-02-04T20:28:35.867311,1,10,100,40789,N/A
338,2026-02-04T20:28:42.103283,1,10,100,40824,N/A
339,2026-02-04T20:28:48.274736,1,10,100,40781,N/A
340,2026-02-04T20:28:54.620830,1,10,100,40759,N/A
341,2026-02-04T20:29:00.879557,1,10,100,40790,N/A
342,2026-02-04T20:29:07.086558,1,10,100,40825,N/A
343,2026-02-04T20:29:13.478390,1,10,100,40804,N/A
344,2026-02-04T20:29:19.795509,1,10,100,40781,N/A
345,2026-02-04T20:29:26.237384,1,10,100,40782,N/A
346,2026-02-04T20:29:32.583585,1,10,100,40758,N/A
347,2026-02-04T20:29:38.886743,1,10,100,40784,N/A
348,2026-02-04T20:29:45.178560,1,10,100,40819,N/A
349,2026-02-04T20:29:51.497564,1,10,100,40783,N/A
350,2026-02-04T20:29:57.641543,1,10,100,40783,N/A
351,2026-02-04T20:30:03.882856,1,10,100,40804,N/A
352,2026-02-04T20:30:10.222711,1,10,100,40807,N/A
353,2026-02-04T20:30:16.313759,1,10,100,40817,N/A
354,2026-02-04T20:30:22.710410,1,10,100,40815,N/A
355,2026-02-04T20:30:29.050561,1,10,100,40771,N/A
356,2026-02-04T20:30:35.434610,1,10,100,40830,N/A
357,2026-02-04T20:30:41.697726,1,10,100,40801,N/A
358,2026-02-04T20:30:47.931019,1,10,100,40780,N/A
359,2026-02-04T20:30:54.117642,1,10,100,40783,N/A
360,2026-02-04T20:31:00.291410,1,10,100,40802,N/A
361,2026-02-04T20:31:06.645561,1,10,100,40785,N/A
362,2026-02-04T20:31:12.928366,1,10,100,40771,N/A
363,2026-02-04T20:31:19.360334,1,10,100,40778,N/A
364,2026-02-04T20:31:25.831568,1,10,100,40769,N/A
365,2026-02-04T20:31:32.098561,1,10,100,40771,N/A
366,2026-02-04T20:31:38.348295,1,10,100,40749,N/A
367,2026-02-04T20:31:44.616339,1,10,100,40789,N/A
368,2026-02-04T20:31:50.956573,1,10,100,40770,N/A
369,2026-02-04T20:31:57.403853,1,10,100,40768,N/A
370,2026-02-04T20:32:03.701597,1,10,100,40803,N/A
371,2026-02-04T20:32:10.006341,1,10,100,40773,N/A
372,2026-02-04T20:32:16.289634,1,10,100,40833,N/A
373,2026-02-04T20:32:22.579570,1,10,100,40754,N/A
374,2026-02-04T20:32:28.911455,1,10,100,40821,N/A
375,2026-02-04T20:32:35.282504,1,10,100,40807,N/A
376,2026-02-04T20:32:41.524647,1,10,100,40811,N/A
377,2026-02-04T20:32:47.800654,1,10,100,40778,N/A
378,2026-02-04T20:32:54.165628,1,10,100,40773,N/A
379,2026-02-04T20:33:00.448546,1,10,100,40768,N/A
380,2026-02-04T20:33:06.779238,1,10,100,40809,N/A
381,2026-02-04T20:33:13.068482,1,10,100,40769,N/A
382,2026-02-04T20:33:19.398297,1,10,100,40787,N/A
383,2026-02-04T20:33:25.786509,1,10,100,40761,N/A
384,2026-02-04T20:33:32.045563,1,10,100,40783,N/A
385,2026-02-04T20:33:38.208951,1,10,100,40749,N/A
386,2026-02-04T20:33:44.430176,1,10,100,40797,N/A
387,2026-02-04T20:33:50.681722,1,10,100,40747,N/A
388,2026-02-04T20:33:57.048563,1,10,100,40808,N/A
389,2026-02-04T20:34:03.341466,1,10,100,40794,N/A
390,2026-02-04T20:34:09.644611,1,10,100,40805,N/A
391,2026-02-04T20:34:15.966541,1,10,100,40775,N/A
392,2026-02-04T20:34:22.269484,1,10,100,40782,N/A
393,2026-02-04T20:34:28.546573,1,10,100,40779,N/A
394,2026-02-04T20:34:34.856614,1,10,100,40759,N/A
395,2026-02-04T20:34:41.219591,1,10,100,40809,N/A
396,2026-02-04T20:34:47.618086,1,10,100,40779,N/A
397,2026-02-04T20:34:53.911602,1,10,100,40804,N/A
398,2026-02-04T20:35:00.374717,1,10,100,40831,N/A
399,2026-02-04T20:35:06.638403,1,10,100,40810,N/A
400,2026-02-04T20:35:12.922548,1,10,100,40839,N/A
401,2026-02-04T20:35:19.139297,1,10,100,40805,N/A
402,2026-02-04T20:35:25.493799,1,10,100,40758,N/A
403,2026-02-04T20:35:31.831227,1,10,100,40790,N/A
404,2026-02-04T20:35:38.173532,1,10,100,40799,N/A
405,2026-02-04T20:35:44.533783,1,10,100,40773,N/A
406,2026-02-04T20:35:50.831549,1,10,100,40759,N/A
407,2026-02-04T20:35:57.134396,1,10,100,40807,N/A
408,2026-02-04T20:36:03.468561,1,10,100,40803,N/A
409,2026-02-04T20:36:09.661684,1,10,100,40781,N/A
410,2026-02-04T20:36:16.019469,1,10,100,40768,N/A
411,2026-02-04T20:36:22.307047,1,10,100,40763,N/A
412,2026-02-04T20:36:28.680662,1,10,100,40796,N/A
413,2026-02-04T20:36:34.899343,1,10,100,40823,N/A
414,2026-02-04T20:36:41.056576,1,10,100,40786,N/A
415,2026-02-04T20:36:47.423560,1,10,100,40788,N/A
416,2026-02-04T20:36:53.656656,1,10,100,40797,N/A
417,2026-02-04T20:37:00.037257,1,10,100,40808,N/A
418,2026-02-04T20:37:06.288749,1,10,100,40777,N/A
419,2026-02-04T20:37:12.733870,1,10,100,40787,N/A
420,2026-02-04T20:37:19.000554,1,10,100,40751,N/A
421,2026-02-04T20:37:25.284566,1,10,100,40777,N/A
422,2026-02-04T20:37:31.828383,1,10,100,40772,N/A
423,2026-02-04T20:37:38.144285,1,10,100,40788,N/A
424,2026-02-04T20:37:44.462886,1,10,100,40796,N/A
425,2026-02-04T20:37:50.710316,1,10,100,40785,N/A
426,2026-02-04T20:37:56.919295,1,10,100,40828,N/A
427,2026-02-04T20:38:03.238557,1,10,100,40811,N/A
428,2026-02-04T20:38:09.581555,1,10,100,40827,N/A
429,2026-02-04T20:38:15.992767,1,10,100,40775,N/A
430,2026-02-04T20:38:22.394723,1,10,100,40747,N/A
431,2026-02-04T20:38:28.693441,1,10,100,40758,N/A
432,2026-02-04T20:38:34.848909,1,10,100,40820,N/A
433,2026-02-04T20:38:41.175059,1,10,100,40818,N/A
434,2026-02-04T20:38:47.502552,1,10,100,40762,N/A
435,2026-02-04T20:38:53.779091,1,10,100,40791,N/A
436,2026-02-04T20:39:00.178312,1,10,100,40836,N/A
437,2026-02-04T20:39:06.442274,1,10,100,40800,N/A
438,2026-02-04T20:39:12.646926,1,10,100,40781,N/A
439,2026-02-04T20:39:18.912053,1,10,100,40792,N/A
440,2026-02-04T20:39:25.144318,1,10,100,40810,N/A
441,2026-02-04T20:39:31.332763,1,10,100,40772,N/A
442,2026-02-04T20:39:37.722704,1,10,100,40782,N/A
443,2026-02-04T20:39:44.049563,1,10,100,40772,N/A
444,2026-02-04T20:39:50.304603,1,10,100,40806,N/A
445,2026-02-04T20:39:56.502708,1,10,100,40778,N/A
446,2026-02-04T20:40:02.820561,1,10,100,40817,N/A
447,2026-02-04T20:40:09.120805,1,10,100,40806,N/A
448,2026-02-04T20:40:15.380152,1,10,100,40786,N/A
