Round,Timestamp,Depth,CA_Count,ROA_Count,BB_Count,Line_Cov_Percent
102,2026-02-04T14:48:30.618055,72,25,100,27639,N/A
103,2026-02-04T14:48:37.913248,48,54,100,25181,N/A
105,2026-02-04T14:48:44.466969,10,18,100,28949,N/A
104,2026-02-04T14:48:52.487499,97,89,100,24420,N/A
106,2026-02-04T14:48:59.522741,53,46,100,25375,N/A
108,2026-02-04T14:49:06.072607,91,1,100,27988,N/A
107,2026-02-04T14:49:13.517648,57,98,100,27899,N/A
109,2026-02-04T14:49:20.667597,69,26,100,27583,N/A
110,2026-02-04T14:49:27.625833,57,37,100,25665,N/A
111,2026-02-04T14:49:35.232491,37,92,100,27902,N/A
112,2026-02-04T14:49:42.960189,87,69,100,24946,N/A
113,2026-02-04T14:49:50.589835,64,97,100,25604,N/A
114,2026-02-04T14:49:58.142537,76,71,100,25113,N/A
115,2026-02-04T14:50:04.909848,63,35,100,25743,N/A
116,2026-02-04T14:50:11.431717,9,10,100,28870,N/A
117,2026-02-04T14:50:18.824059,12,76,100,29963,N/A
118,2026-02-04T14:50:26.151736,41,20,100,28475,N/A
119,2026-02-04T14:50:33.772355,33,70,100,25729,N/A
120,2026-02-04T14:50:41.158938,30,68,100,27135,N/A
122,2026-02-04T14:50:47.722361,98,9,100,28833,N/A
121,2026-02-04T14:50:55.832334,94,96,100,24409,N/A
123,2026-02-04T14:51:02.749926,13,48,100,29154,N/A
124,2026-02-04T14:51:09.723623,49,15,100,28855,N/A
125,2026-02-04T14:51:17.044870,96,55,100,25571,N/A
126,2026-02-04T14:51:24.230328,90,41,100,25382,N/A
127,2026-02-04T14:51:31.502155,14,80,100,29798,N/A
128,2026-02-04T14:51:39.236569,4,76,100,29204,N/A
129,2026-02-04T14:51:45.917369,10,19,100,28869,N/A
130,2026-02-04T14:51:53.451127,68,82,100,25470,N/A
132,2026-02-04T14:51:59.990247,38,4,100,28550,N/A
131,2026-02-04T14:52:07.277596,19,99,100,29194,N/A
133,2026-02-04T14:52:14.907343,41,64,100,25485,N/A
134,2026-02-04T14:52:22.701783,55,96,100,25184,N/A
135,2026-02-04T14:52:29.795852,89,44,100,25549,N/A
136,2026-02-04T14:52:36.717863,18,58,100,29017,N/A
137,2026-02-04T14:52:44.375009,11,98,100,29908,N/A
138,2026-02-04T14:52:51.936691,43,43,100,25635,N/A
139,2026-02-04T14:52:58.741450,43,26,100,27391,N/A
140,2026-02-04T14:53:05.495130,19,19,100,28720,N/A
141,2026-02-04T14:53:13.360081,90,83,100,24970,N/A
142,2026-02-04T14:53:20.418517,11,62,100,29765,N/A
143,2026-02-04T14:53:27.424671,97,10,100,28911,N/A
144,2026-02-04T14:53:34.709203,8,70,100,29634,N/A
145,2026-02-04T14:53:42.182686,54,39,100,25288,N/A
147,2026-02-04T14:53:48.563670,15,11,100,28897,N/A
146,2026-02-04T14:53:56.379340,55,91,100,25416,N/A
148,2026-02-04T14:54:03.175576,99,17,100,28772,N/A
149,2026-02-04T14:54:11.060707,36,97,100,28249,N/A
151,2026-02-04T14:54:17.953779,42,10,100,28897,N/A
150,2026-02-04T14:54:25.649671,43,90,100,28094,N/A
152,2026-02-04T14:54:32.911122,2,61,100,29232,N/A
153,2026-02-04T14:54:39.671870,54,30,100,27334,N/A
154,2026-02-04T14:54:46.464749,49,21,100,27675,N/A
155,2026-02-04T14:54:53.626732,8,57,100,29249,N/A
156,2026-02-04T14:55:00.775368,25,36,100,27891,N/A
157,2026-02-04T14:55:08.383149,97,61,100,25101,N/A
158,2026-02-04T14:55:14.992733,40,26,100,27449,N/A
159,2026-02-04T14:55:22.309803,31,78,100,28281,N/A
160,2026-02-04T14:55:29.200879,2,16,100,28564,N/A
161,2026-02-04T14:55:35.642811,5,13,100,28752,N/A
162,2026-02-04T14:55:42.753873,8,79,100,29331,N/A
163,2026-02-04T14:55:49.851891,5,37,100,28890,N/A
164,2026-02-04T14:55:56.989708,10,61,100,29774,N/A
166,2026-02-04T14:56:03.939730,64,6,100,28692,N/A
165,2026-02-04T14:56:11.737490,54,99,100,25459,N/A
168,2026-02-04T14:56:18.572269,28,18,100,28697,N/A
167,2026-02-04T14:56:26.373885,74,76,100,25030,N/A
169,2026-02-04T14:56:33.565256,27,56,100,26547,N/A
170,2026-02-04T14:56:41.426723,46,89,100,25561,N/A
171,2026-02-04T14:56:48.671717,2,82,100,29516,N/A
172,2026-02-04T14:56:55.601353,4,44,100,28898,N/A
173,2026-02-04T14:57:02.409276,57,19,100,28469,N/A
175,2026-02-04T14:57:09.013662,74,2,100,28095,N/A
174,2026-02-04T14:57:16.290906,70,82,100,25454,N/A
176,2026-02-04T14:57:23.435840,7,79,100,29551,N/A
177,2026-02-04T14:57:30.672925,10,72,100,29749,N/A
178,2026-02-04T14:57:38.223575,75,47,100,25664,N/A
179,2026-02-04T14:57:45.223794,79,9,100,28834,N/A
180,2026-02-04T14:57:52.201475,77,25,100,27724,N/A
181,2026-02-04T14:57:58.949862,14,36,100,29156,N/A
182,2026-02-04T14:58:06.860015,81,78,100,24712,N/A
183,2026-02-04T14:58:13.697645,20,35,100,27809,N/A
184,2026-02-04T14:58:20.979244,6,75,100,29280,N/A
185,2026-02-04T14:58:28.340285,79,42,100,25461,N/A
186,2026-02-04T14:58:35.087058,5,24,100,28750,N/A
187,2026-02-04T14:58:42.455904,33,60,100,26010,N/A
188,2026-02-04T14:58:49.848240,18,79,100,29248,N/A
189,2026-02-04T14:58:57.669833,32,82,100,28056,N/A
190,2026-02-04T14:59:04.697153,57,20,100,28627,N/A
191,2026-02-04T14:59:11.942697,47,49,100,25375,N/A
192,2026-02-04T14:59:18.914392,56,43,100,25399,N/A
193,2026-02-04T14:59:26.473046,49,78,100,25447,N/A
194,2026-02-04T14:59:33.396879,31,23,100,28487,N/A
195,2026-02-04T14:59:40.135122,22,15,100,28879,N/A
197,2026-02-04T14:59:47.236086,41,34,100,25705,N/A
196,2026-02-04T14:59:55.116989,77,97,100,25158,N/A
198,2026-02-04T15:00:01.769213,35,14,100,28893,N/A
199,2026-02-04T15:00:09.393997,85,62,100,25221,N/A
200,2026-02-04T15:00:16.390973,11,64,100,29710,N/A
201,2026-02-04T15:00:24.084246,21,77,100,29120,N/A
202,2026-02-04T15:00:31.932180,21,83,100,28752,N/A
204,2026-02-04T15:00:38.996512,67,17,100,28759,N/A
203,2026-02-04T15:00:46.963255,85,90,100,25011,N/A
205,2026-02-04T15:00:54.212455,41,63,100,25426,N/A
206,2026-02-04T15:01:01.172960,22,30,100,27891,N/A
207,2026-02-04T15:01:07.675001,46,2,100,28119,N/A
208,2026-02-04T15:01:14.498689,98,40,100,25516,N/A
209,2026-02-04T15:01:22.583220,87,100,100,24444,N/A
210,2026-02-04T15:01:29.532123,67,41,100,25091,N/A
